"id","host_is_superhost","neighbourhood_cleansed","zipcode","property_type","accommodates","bathrooms","bedrooms","price","review_scores_rating","availability_365"
"38816561","f","Yonge-Eglinton","M4R 2E9","Apartment","2.0","1.0","1.0","70.0","null","83.0"
"40527650","f","Yonge-Eglinton","M4R 0A1","Apartment","2.0","1.0","1.0","141.0","null","0.0"
"40567858","f","Yonge-Eglinton","M4R 1V2","Apartment","3.0","1.0","1.0","80.0","100.0","0.0"
"40674340","f","Yonge-Eglinton","M4R 1X7","Townhouse","2.0","1.5","1.0","65.0","100.0","75.0"
"40812315","f","Mount Pleasant West","M4R 2E9","Apartment","2.0","1.0","1.0","85.0","null","80.0"
"41877501","f","Lawrence Park South","M4R 1R5","Apartment","2.0","1.0","1.0","85.0","null","103.0"
"4449418","f","Rosedale-Moore Park","M4T 1N6","Apartment","4.0","1.0","1.0","78.0","96.0","46.0"
"4963598","f","Rosedale-Moore Park","M4T 1A5","House","3.0","2.5","2.0","251.0","null","0.0"
"5624649","f","Yonge-Eglinton","M4T 2A4","Apartment","2.0","1.0","1.0","129.0","80.0","0.0"
"5813814","t","Rosedale-Moore Park","M4T 1E2","Apartment","2.0","2.0","1.0","95.0","98.0","0.0"
"5838099","f","Rosedale-Moore Park","M4T 1R3","House","7.0","3.0","4.0","150.0","100.0","0.0"
"6528805","f","Rosedale-Moore Park","M4T 1E3","Apartment","2.0","1.0","1.0","99.0","100.0","0.0"
"7341262","f","Rosedale-Moore Park","M4T 1P2","Apartment","2.0","1.0","0.0","76.0","92.0","4.0"
"9704770","f","Rosedale-Moore Park","M4T 1E2","Apartment","2.0","1.0","0.0","40.0","null","0.0"
"9746783","f","Rosedale-Moore Park","M4T 1K2","Apartment","2.0","1.0","1.0","90.0","null","0.0"
"9937334","f","Rosedale-Moore Park","M4T 1P3","Apartment","2.0","1.0","1.0","76.0","100.0","0.0"
"13361775","f","Mount Pleasant West","M4T 2A4","Condominium","3.0","1.5","1.0","90.0","99.0","0.0"
"13771429","f","Mount Pleasant West","M4T 2A4","Apartment","2.0","1.0","1.0","110.0","100.0","0.0"
"14924095","f","Rosedale-Moore Park","M4T 1A5","House","7.0","2.5","4.0","1000.0","null","90.0"
"16295485","f","Yonge-St.Clair","M4T 1W5","Apartment","3.0","1.0","1.0","99.0","100.0","0.0"
"16320524","f","Mount Pleasant East","M4T 2A4","Apartment","4.0","1.0","2.0","99.0","90.0","13.0"
"16543728","f","Rosedale-Moore Park","M4T 1G4","Apartment","2.0","1.0","1.0","90.0","null","90.0"
"17122785","f","Rosedale-Moore Park","M4T 1N6","Apartment","2.0","1.0","0.0","95.0","97.0","0.0"
"18897730","f","Rosedale-Moore Park","M4T 1G7","House","6.0","2.5","4.0","593.0","93.0","0.0"
"19855126","f","Rosedale-Moore Park","M4T 2A9","House","6.0","4.0","3.0","900.0","null","0.0"
"19866961","f","Rosedale-Moore Park","M4T","Apartment","5.0","1.0","3.0","292.0","null","87.0"
"19894520","f","Rosedale-Moore Park","M4T 1N6","Apartment","2.0","1.0","1.0","80.0","97.0","0.0"
"20639532","t","Rosedale-Moore Park","M4T 2K5","Apartment","3.0","2.0","2.0","175.0","100.0","43.0"
"20691339","f","Rosedale-Moore Park","M4T 1K1","Condominium","3.0","1.0","1.0","72.0","100.0","0.0"
"21895866","f","Rosedale-Moore Park","M4T 1P8","Apartment","6.0","2.0","3.0","200.0","100.0","0.0"
"23960022","f","Rosedale-Moore Park","M4T 1Y5","Apartment","2.0","1.0","0.0","89.0","91.0","157.0"
"25320600","f","Rosedale-Moore Park","M4T 1J8","Apartment","2.0","1.5","2.0","54.0","90.0","179.0"
"27582013","f","Rosedale-Moore Park","M4T 1P2","Apartment","2.0","1.0","0.0","73.0","94.0","0.0"
"28228683","t","Rosedale-Moore Park","M4t 1P3","Guest suite","2.0","1.0","1.0","65.0","100.0","40.0"
"28228730","t","Rosedale-Moore Park","M4T 1P3","Guest suite","2.0","1.0","null","99.0","98.0","95.0"
"32252826","f","Yonge-St.Clair","M4T 2V7","Apartment","3.0","1.0","1.0","99.0","100.0","0.0"
"32319962","t","Rosedale-Moore Park","M4T 1G6","Apartment","1.0","1.0","1.0","40.0","96.0","74.0"
"32470849","f","Rosedale-Moore Park","M4T 1E2","Apartment","1.0","1.0","1.0","80.0","100.0","89.0"
"33169996","t","Rosedale-Moore Park","M4T 1G6","Apartment","3.0","1.0","1.0","91.0","91.0","143.0"
"33554237","t","Rosedale-Moore Park","M4T 2K5","Apartment","4.0","1.0","2.0","125.0","100.0","225.0"
"34952512","f","Rosedale-Moore Park","M4T 1R3","House","7.0","3.0","4.0","164.0","100.0","0.0"
"34965874","f","Rosedale-Moore Park","M4T 1G6","Apartment","2.0","1.5","1.0","180.0","null","89.0"
"38753969","f","Rosedale-Moore Park","M4T 1A1","Apartment","3.0","1.0","1.0","150.0","100.0","88.0"
"39562120","f","Rosedale-Moore Park","M4T 1Y5","Apartment","2.0","1.0","1.0","99.0","85.0","165.0"
"41565484","f","Rosedale-Moore Park","M4T 1P3","Guest suite","5.0","1.0","2.0","164.0","null","29.0"
"41792836","f","Rosedale-Moore Park","M4T 1R6","House","8.0","3.5","4.0","150.0","null","61.0"
"41915764","t","Rosedale-Moore Park","M4T 2A7","Townhouse","2.0","1.0","1.0","49.0","null","125.0"
"41915971","t","Rosedale-Moore Park","M4T 2A7","Townhouse","2.0","1.0","1.0","49.0","100.0","134.0"
"41916079","t","Rosedale-Moore Park","M4T 2A7","Townhouse","1.0","1.0","1.0","38.0","null","175.0"
"309402","f","Mount Pleasant East","M4S 1G3","Apartment","2.0","1.0","1.0","50.0","97.0","99.0"
"339418","f","Mount Pleasant West","M4S 1Z3","Apartment","2.0","1.0","1.0","40.0","90.0","135.0"
"674193","t","Mount Pleasant West","M4S1T4","House","1.0","1.0","1.0","65.0","96.0","186.0"
"762427","f","Mount Pleasant West","M4S 1E8","Apartment","3.0","1.0","0.0","76.0","96.0","197.0"
"1997637","f","Mount Pleasant West","M4S 2Y9","Apartment","2.0","1.0","1.0","90.0","null","0.0"
"2692019","t","Mount Pleasant West","M4S 3H8","Apartment","2.0","1.5","1.0","99.0","98.0","187.0"
"2736265","t","Mount Pleasant West","M4S 3H8","Condominium","2.0","1.5","1.0","99.0","99.0","250.0"
"3197148","f","Mount Pleasant East","M4S 3G7","Apartment","3.0","2.0","2.0","121.0","100.0","0.0"
"3330285","f","Mount Pleasant West","M4S2G8","Apartment","3.0","1.0","1.0","76.0","90.0","0.0"
"3593479","f","Mount Pleasant West","M4S 1C6","Apartment","2.0","1.0","1.0","45.0","null","0.0"
"4241836","f","Mount Pleasant West","M4S","Apartment","2.0","1.0","1.0","93.0","null","0.0"
"4670622","f","Mount Pleasant West","M4S 0A1","Condominium","1.0","1.0","1.0","76.0","100.0","147.0"
"4924224","f","Mount Pleasant West","M4S 2Y9","Apartment","2.0","1.0","1.0","130.0","100.0","0.0"
"5403396","t","Mount Pleasant East","M4S 1V1","House","6.0","2.0","3.0","500.0","100.0","155.0"
"5593084","f","Mount Pleasant West","M4S 2J7","Townhouse","2.0","2.0","1.0","117.0","90.0","0.0"
"5973539","f","Mount Pleasant East","M4S 1K2","House","5.0","2.0","3.0","300.0","100.0","51.0"
"6276416","t","Mount Pleasant West","M4S 3h8","Condominium","5.0","2.5","2.0","319.0","100.0","241.0"
"6622129","t","Mount Pleasant West","M4S 1L3","House","1.0","1.0","1.0","60.0","97.0","65.0"
"6722677","t","Mount Pleasant West","M4S 1G5","Apartment","2.0","1.0","1.0","49.0","96.0","65.0"
"6805201","f","Mount Pleasant West","M4S 1C8","Apartment","2.0","1.0","1.0","76.0","95.0","0.0"
"8173710","f","Mount Pleasant West","M4S 2H2","Apartment","1.0","1.0","1.0","34.0","88.0","0.0"
"9249149","f","Mount Pleasant West","M4S 3G7","Apartment","3.0","1.5","1.0","175.0","null","0.0"
"9558303","f","Mount Pleasant West","M4S 1C4","Apartment","2.0","1.0","1.0","50.0","94.0","73.0"
"9933567","f","Mount Pleasant West","M4S 3H8","Condominium","3.0","1.0","1.0","99.0","null","0.0"
"10122087","f","Mount Pleasant East","M4S 2H4","Apartment","2.0","1.0","1.0","48.0","null","0.0"
"11356374","f","Mount Pleasant West","M4S 1L3","Apartment","2.0","1.0","1.0","110.0","null","0.0"
"11775116","f","Mount Pleasant West","M4S","House","1.0","1.5","1.0","33.0","94.0","71.0"
"11971002","f","Mount Pleasant West","M4S 1G4","Apartment","1.0","1.0","1.0","30.0","null","44.0"
"12344210","f","Mount Pleasant West","M4S 1J8","Apartment","4.0","1.0","2.0","95.0","null","0.0"
"13257268","f","Mount Pleasant West","M4S 2J7","Condominium","2.0","1.0","1.0","331.0","null","0.0"
"13390040","f","Mount Pleasant West","M4S 2J8","Apartment","1.0","1.0","1.0","34.0","100.0","0.0"
"13391512","f","Mount Pleasant West","M4S 2G8","Apartment","2.0","1.0","0.0","70.0","100.0","0.0"
"13659450","f","Mount Pleasant West","M4S 1G7","Apartment","2.0","1.0","0.0","85.0","96.0","0.0"
"13992789","f","Mount Pleasant West","M4S 1G3","Apartment","1.0","1.0","1.0","25.0","null","0.0"
"14263005","f","Mount Pleasant West","M4S 1C4","Apartment","2.0","1.0","1.0","76.0","93.0","16.0"
"14612719","f","Mount Pleasant West","M4S 1A7","House","1.0","1.5","1.0","34.0","94.0","133.0"
"14962575","f","Yonge-Eglinton","M4S 2B1","Condominium","2.0","1.0","1.0","99.0","100.0","0.0"
"15480188","f","Mount Pleasant West","M4S 3H8","Condominium","3.0","1.0","1.0","89.0","null","44.0"
"15815612","f","Mount Pleasant West","M4S 1G3","Apartment","1.0","1.0","1.0","25.0","92.0","43.0"
"15996588","f","Yonge-Eglinton","M4S 2B1","Condominium","2.0","1.0","1.0","200.0","97.0","0.0"
"16162845","f","Mount Pleasant West","M4S 1C4","Apartment","2.0","1.5","1.0","49.0","100.0","0.0"
"16838562","f","Mount Pleasant East","M4S 1A7","House","1.0","1.5","1.0","38.0","94.0","72.0"
"16839171","f","Mount Pleasant West","M4S 1A7","House","1.0","1.5","1.0","48.0","94.0","85.0"
"17174487","f","Mount Pleasant East","M4S 1K2","House","6.0","4.0","3.0","350.0","null","87.0"
"17240473","f","Mount Pleasant West","M4S","Apartment","3.0","1.5","1.0","76.0","97.0","38.0"
"17526661","f","Mount Pleasant West","M4S 2B1","Apartment","4.0","1.0","1.0","129.0","95.0","71.0"
"17652557","f","Mount Pleasant West","M4S","Condominium","3.0","1.0","1.0","130.0","null","179.0"
"17702093","t","Mount Pleasant West","M4S 1J6","Townhouse","2.0","1.0","1.0","110.0","98.0","82.0"
"17865845","t","Mount Pleasant East","M4S 1H1","House","2.0","1.0","1.0","74.0","94.0","226.0"
"17923059","f","Mount Pleasant West","M4S 1X8","Loft","4.0","2.0","1.0","129.0","93.0","0.0"
"18153345","f","Yonge-Eglinton","M4S 2B1","Apartment","4.0","1.0","2.0","119.0","94.0","90.0"
"18268372","f","Mount Pleasant West","M4S","Condominium","2.0","1.0","1.0","74.0","95.0","0.0"
"18720752","f","Mount Pleasant West","M4S 2H4","Apartment","1.0","1.0","1.0","50.0","null","0.0"
"19545564","f","Yonge-Eglinton","M4S 2B1","Apartment","3.0","1.0","1.0","129.0","97.0","87.0"
"19734987","f","Mount Pleasant West","M4S 0A4","Apartment","2.0","1.0","1.0","166.0","98.0","126.0"
"20031896","f","Mount Pleasant West","M4S 2H7","Townhouse","6.0","1.5","2.0","319.0","null","0.0"
"20153310","t","Mount Pleasant East","M4S 1E3","Guest suite","2.0","1.0","1.0","90.0","98.0","22.0"
"20187065","f","Mount Pleasant West","M4S 2Y9","Apartment","2.0","1.0","0.0","66.0","92.0","0.0"
"20247523","f","Mount Pleasant West","M4S 2H7","Condominium","1.0","1.0","1.0","150.0","null","90.0"
"20277536","f","Mount Pleasant East","M4S 1A7","House","1.0","1.5","1.0","29.0","93.0","37.0"
"20322667","f","Mount Pleasant West","M4S 1A7","House","1.0","1.5","1.0","34.0","93.0","113.0"
"20518703","t","Mount Pleasant West","M4S","Condominium","3.0","1.0","1.0","152.0","99.0","171.0"
"20632983","f","Yonge-Eglinton","M4S 3H8","Condominium","4.0","1.0","2.0","125.0","100.0","0.0"
"20724713","t","Mount Pleasant West","M4S0A4","Condominium","2.0","1.0","1.0","90.0","99.0","89.0"
"20819518","f","Yonge-Eglinton","M4S 2B1","Condominium","1.0","1.0","1.0","251.0","100.0","0.0"
"20874880","f","Mount Pleasant West","M4S 2L3","Apartment","3.0","1.0","1.0","78.0","90.0","0.0"
"21175723","t","Mount Pleasant East","M4S 1L2","Apartment","3.0","1.0","1.0","130.0","98.0","103.0"
"21219002","f","Mount Pleasant West","M4S 1G5","Apartment","1.0","1.0","1.0","28.0","null","0.0"
"21312541","f","Mount Pleasant West","M4S 1G3","Apartment","2.0","1.0","1.0","37.0","100.0","0.0"
"21457785","t","Mount Pleasant West","M4S 1E8","Apartment","2.0","1.0","1.0","50.0","97.0","13.0"
"22063082","f","Yonge-Eglinton","M4S 2A3","Apartment","2.0","1.0","1.0","40.0","100.0","0.0"
"22411745","t","Mount Pleasant West","M4S","Condominium","3.0","1.0","1.0","110.0","97.0","63.0"
"22505005","t","Mount Pleasant West","M4S 1G3","Apartment","3.0","1.0","1.0","65.0","100.0","43.0"
"22529014","f","Mount Pleasant West","M4S 1G5","Apartment","1.0","1.0","2.0","110.0","null","0.0"
"22716979","f","Mount Pleasant West","M4S 1Y5","Apartment","2.0","1.0","1.0","50.0","null","0.0"
"23003720","f","Mount Pleasant West","M4S","Apartment","4.0","2.0","2.0","121.0","94.0","50.0"
"23180447","f","Mount Pleasant East","M4S 1G9","Apartment","1.0","1.0","1.0","40.0","null","0.0"
"23312923","t","Mount Pleasant East","M4S 1E5","House","5.0","1.0","3.0","121.0","98.0","40.0"
"23451825","f","Mount Pleasant West","M4S 2Y9","Apartment","2.0","1.0","1.0","115.0","90.0","0.0"
"23564438","f","Mount Pleasant West","M4S 2J8","Loft","4.0","1.0","1.0","42.0","null","0.0"
"23588515","t","Mount Pleasant East","M4S 1M6","Guest suite","3.0","1.0","0.0","155.0","97.0","110.0"
"24104050","f","Mount Pleasant East","M4S 1W7","House","6.0","2.0","3.0","375.0","100.0","137.0"
"24413729","t","Yonge-Eglinton","M4S 3H8","Condominium","4.0","1.5","2.0","200.0","99.0","149.0"
"24558138","t","Mount Pleasant West","M4S 1T4","House","6.0","1.5","1.0","121.0","94.0","154.0"
"25085445","f","Mount Pleasant West","M4S","Condominium","2.0","1.0","2.0","174.0","100.0","0.0"
"25099050","t","Mount Pleasant East","M4S 1M3","Apartment","3.0","1.0","1.0","110.0","98.0","110.0"
"25168502","f","Mount Pleasant West","M4S 2H4","Apartment","1.0","1.0","1.0","25.0","null","0.0"
"25379560","f","Mount Pleasant East","M4S 1H4","House","6.0","2.0","4.0","133.0","95.0","15.0"
"25511387","f","Mount Pleasant East","M4S 1B3","Apartment","2.0","1.0","1.0","144.0","90.0","90.0"
"25671859","f","Mount Pleasant East","M4S 2M5","Apartment","5.0","2.0","1.0","449.0","100.0","30.0"
"26008774","t","Mount Pleasant West","M4S 1L4","Apartment","4.0","1.0","2.0","139.0","97.0","250.0"
"26064773","f","Mount Pleasant West","M4S 1C8","Apartment","2.0","1.0","1.0","99.0","100.0","0.0"
"26167697","f","Mount Pleasant East","M4S 2X1","Apartment","3.0","1.0","1.0","90.0","98.0","126.0"
"26304454","f","Mount Pleasant East","M4S 2P3","House","2.0","1.0","1.0","60.0","95.0","0.0"
"26398789","t","Yonge-Eglinton","M4S 1P9","Apartment","3.0","1.0","1.0","90.0","98.0","121.0"
"26746158","f","Mount Pleasant West","M4S 1C4","Apartment","2.0","1.0","1.0","115.0","99.0","0.0"
"26785969","f","Yonge-Eglinton","M4S 2B1","Apartment","4.0","1.0","2.0","119.0","100.0","44.0"
"26988930","t","Mount Pleasant West","M4S0A4","Condominium","2.0","1.0","1.0","180.0","100.0","0.0"
"26999964","t","Mount Pleasant West","M4S 2B1","Condominium","4.0","2.5","2.0","240.0","97.0","12.0"
"27191022","t","Mount Pleasant West","M4S 2H7","Condominium","2.0","1.0","1.0","119.0","99.0","13.0"
"27289776","t","Mount Pleasant West","M4S 1L9","Guest suite","2.0","1.0","1.0","80.0","96.0","186.0"
"28308781","f","Mount Pleasant West","M4S 1C1","Apartment","4.0","1.0","1.0","110.0","null","0.0"
"29775216","f","Yonge-Eglinton","M4S 3E5","Apartment","2.0","1.0","1.0","85.0","100.0","0.0"
"30037646","t","Mount Pleasant West","M4S 1L4","Apartment","2.0","1.0","1.0","98.0","96.0","200.0"
"30202233","f","Mount Pleasant West","M4S 2H4","Apartment","3.0","1.5","1.0","76.0","93.0","53.0"
"30478137","f","Mount Pleasant West","M4S 1C1","Apartment","2.0","1.0","0.0","251.0","null","198.0"
"30777198","f","Mount Pleasant East","M4S 2M5","Apartment","4.0","1.0","1.0","105.0","94.0","72.0"
"31070466","t","Mount Pleasant East","M4S 2P5","Apartment","4.0","1.0","1.0","85.0","97.0","12.0"
"32065802","f","Mount Pleasant West","M4S 2Y9","Apartment","2.0","1.0","0.0","85.0","94.0","0.0"
"32612979","f","Mount Pleasant West","M4S 2K6","House","8.0","1.5","3.0","168.0","96.0","115.0"
"33271429","t","Mount Pleasant West","M4S 2B2","Condominium","4.0","1.0","2.0","200.0","94.0","44.0"
"33341737","t","Mount Pleasant West","M4S 0B5","Condominium","3.0","2.0","2.0","130.0","98.0","152.0"
"33878493","f","Mount Pleasant East","M4S 1W5","House","8.0","2.0","3.0","325.0","100.0","204.0"
"34544280","f","Yonge-Eglinton","M4S 3H7","Apartment","4.0","1.0","1.0","199.0","100.0","0.0"
"35087970","f","Mount Pleasant West","M4S 2J8","Apartment","2.0","1.0","1.0","84.0","80.0","74.0"
"35236029","t","Mount Pleasant East","M4S 1E1","Apartment","7.0","1.0","3.0","148.0","99.0","0.0"
"35350378","f","Mount Pleasant West","M4S 2H6","House","4.0","3.0","2.0","296.0","94.0","22.0"
"35354396","f","Mount Pleasant West","M4S 1G7","Apartment","1.0","1.0","1.0","45.0","null","0.0"
"35941254","t","Mount Pleasant East","M4S 2M8","Apartment","4.0","1.0","2.0","99.0","98.0","50.0"
"36145759","f","Mount Pleasant West","M4S 1E8","Apartment","2.0","1.0","1.0","130.0","100.0","88.0"
"36392043","f","Mount Pleasant West","M4S 2J7","Condominium","2.0","1.0","1.0","354.0","null","179.0"
"36719304","t","Mount Pleasant West","M4S 1G7","Apartment","2.0","1.0","1.0","42.0","98.0","18.0"
"36760774","f","Mount Pleasant East","M4S 1V1","House","6.0","2.0","3.0","200.0","89.0","49.0"
"36763200","f","Mount Pleasant West","M4S 1C6","Apartment","4.0","1.0","2.0","164.0","20.0","0.0"
"36906242","t","Mount Pleasant West","M4S 1C6","Apartment","2.0","1.0","0.0","76.0","98.0","0.0"
"36972152","f","Mount Pleasant West","M4S 2Y9","Loft","2.0","1.0","0.0","150.0","94.0","14.0"
"37091874","f","Mount Pleasant West","M4S 1G7","Apartment","1.0","1.0","1.0","50.0","null","179.0"
"38064313","f","Mount Pleasant West","M4S 0A1","Apartment","1.0","1.0","0.0","80.0","100.0","150.0"
"38706595","t","Mount Pleasant East","M4S 1H1","House","8.0","2.0","3.0","1000.0","null","0.0"
"38753108","f","Mount Pleasant West","M4S 0A1","Condominium","1.0","1.0","1.0","61.0","null","46.0"
"38844846","f","Mount Pleasant West","M4S 1E8","Apartment","1.0","1.0","1.0","50.0","null","0.0"
"39034757","f","Mount Pleasant East","M4S 2V5","Guest suite","5.0","1.0","2.0","150.0","100.0","13.0"
"39129227","f","Mount Pleasant East","M4S 2P2","Guest suite","3.0","1.0","1.0","99.0","93.0","198.0"
"39153227","t","Mount Pleasant West","M4S 1L3","House","1.0","1.0","1.0","70.0","null","108.0"
"39193487","f","Mount Pleasant West","M4S 0B5","Condominium","2.0","1.0","1.0","89.0","null","0.0"
"39537554","f","Mount Pleasant West","M4S 2H4","Apartment","3.0","1.0","0.0","76.0","null","0.0"
"40003353","f","Mount Pleasant East","M4S 1V1","House","10.0","2.0","4.0","380.0","93.0","155.0"
"40015266","f","Mount Pleasant East","M4S 2X1","Apartment","2.0","1.0","1.0","85.0","90.0","74.0"
"40059285","f","Mount Pleasant West","M4s1c6","Condominium","2.0","1.0","null","70.0","null","0.0"
"40426148","f","Yonge-Eglinton","M4S 2B2","Condominium","3.0","1.0","1.0","85.0","100.0","11.0"
"40449578","f","Mount Pleasant West","M4S 1C4","Apartment","1.0","1.0","1.0","70.0","null","0.0"
"40673484","f","Mount Pleasant West","M4S 1X8","Condominium","4.0","1.5","1.0","110.0","96.0","62.0"
"40695357","f","Mount Pleasant West","M4S 1T4","House","2.0","2.0","1.0","99.0","null","0.0"
"40733980","f","Mount Pleasant West","M4S 2H7","Apartment","1.0","1.0","1.0","69.0","100.0","0.0"
"40991711","f","Mount Pleasant West","M4S 2K6","House","2.0","1.0","1.0","68.0","null","35.0"
"40991927","f","Mount Pleasant West","M4S 2K6","Apartment","4.0","1.5","2.0","84.0","null","34.0"
"41011401","f","Mount Pleasant West","M4S 2Y9","Apartment","3.0","1.0","1.0","65.0","100.0","156.0"
"41233433","f","Mount Pleasant West","M4S 1G3","Apartment","1.0","1.0","1.0","49.0","null","62.0"
"41245045","f","Mount Pleasant West","M4S 2Y9","Apartment","5.0","1.0","1.0","90.0","68.0","173.0"
"41324159","f","Yonge-Eglinton","M4S 3H7","Serviced apartment","1.0","1.0","1.0","72.0","100.0","0.0"
"41609558","f","Mount Pleasant West","M4S 2Y9","Apartment","1.0","1.0","1.0","41.0","null","83.0"
"41663564","f","Mount Pleasant West","M4S 2J8","Apartment","2.0","1.0","1.0","99.0","null","68.0"
"41960986","f","Yonge-Eglinton","M4S 3H7","Apartment","1.0","1.0","1.0","72.0","null","11.0"
"269355","f","Yonge-St.Clair","M4V 2N4","Apartment","5.0","2.0","3.0","199.0","null","0.0"
"842016","f","Casa Loma","M4V 2T3","Apartment","1.0","1.0","1.0","68.0","null","0.0"
"987647","f","Rosedale-Moore Park","M4V 2C2","Condominium","2.0","1.0","1.0","135.0","90.0","0.0"
"3004964","f","Yonge-St.Clair","M4V 1V8","House","8.0","3.5","4.0","514.0","100.0","0.0"
"3477991","f","Yonge-St.Clair","M4V1W3","House","6.0","3.5","3.0","1000.0","null","0.0"
"3922039","f","Yonge-St.Clair","M4V 1N5","Condominium","2.0","1.0","1.0","150.0","93.0","0.0"
"4137747","t","Casa Loma","M4V 2S9","House","2.0","1.0","1.0","166.0","98.0","176.0"
"6462559","f","Yonge-St.Clair","M4V","Apartment","4.0","2.0","2.0","251.0","null","0.0"
"6617604","t","Yonge-St.Clair","M4V 1Z6","House","4.0","1.0","1.0","72.0","93.0","4.0"
"6674171","f","Yonge-St.Clair","M4V 2K1","Apartment","2.0","1.0","1.0","40.0","98.0","0.0"
"7278811","f","Casa Loma","M4V 1X3","Apartment","2.0","1.0","1.0","65.0","null","0.0"
"7368315","f","Yonge-St.Clair","M4V 2K1","Apartment","2.0","1.0","1.0","77.0","67.0","0.0"
"7884629","f","Yonge-St.Clair","M4V 1N5","Apartment","1.0","1.0","1.0","98.0","null","0.0"
"7965463","t","Casa Loma","M4V 2M7","Guest suite","2.0","1.0","1.0","175.0","99.0","177.0"
"8168903","f","Casa Loma","M4V 1R9","Apartment","1.0","1.0","1.0","76.0","null","0.0"
"8205954","f","Yonge-St.Clair","M4V 1N5","Apartment","2.0","1.0","1.0","129.0","95.0","0.0"
"8212527","f","Yonge-St.Clair","M4V 1N5","Condominium","4.0","2.0","2.0","217.0","97.0","0.0"
"8390151","f","Casa Loma","M4V 2H3","Apartment","4.0","1.0","1.0","95.0","null","0.0"
"8595279","f","Yonge-St.Clair","M4V 1Z6","Apartment","3.0","1.0","1.0","65.0","null","0.0"
"9477591","f","Casa Loma","M4V 2P2","Apartment","6.0","1.0","2.0","129.0","null","0.0"
"11522091","f","Yonge-St.Clair","M4V 1N5","Loft","2.0","1.5","1.0","72.0","null","0.0"
"13562809","f","Yonge-St.Clair","M4V 2A8","Apartment","2.0","1.0","1.0","44.0","null","0.0"
"13684717","f","Casa Loma","M4V 1B4","Apartment","4.0","1.0","1.0","99.0","94.0","0.0"
"13710156","f","Casa Loma","M4V","Apartment","2.0","1.0","1.0","105.0","null","0.0"
"13747719","f","Yonge-St.Clair","M4V 1G3","Apartment","2.0","1.5","1.0","121.0","100.0","0.0"
"13968157","f","Casa Loma","M4V 1X4","Apartment","4.0","1.0","1.0","80.0","93.0","56.0"
"14587866","f","Yonge-St.Clair","M4V 1N5","Condominium","3.0","1.0","1.0","200.0","98.0","90.0"
"14727398","t","Casa Loma","M4V 1R3","House","12.0","2.5","3.0","487.0","99.0","139.0"
"15678076","f","Yonge-St.Clair","M4V 1Z6","Apartment","2.0","1.0","1.0","54.0","80.0","0.0"
"15678431","f","Yonge-St.Clair","M4V 1Z6","Apartment","4.0","1.0","1.0","76.0","97.0","0.0"
"16100281","f","Yonge-St.Clair","M4V 2B8","Apartment","1.0","1.0","1.0","15.0","100.0","0.0"
"16260630","f","Yonge-St.Clair","M4V 1N5","Apartment","7.0","2.0","2.0","300.0","97.0","75.0"
"16268809","f","Casa Loma","M4V 1X4","Apartment","2.0","1.0","1.0","30.0","100.0","0.0"
"16315089","t","Yonge-St.Clair","M4V 1V8","Apartment","2.0","1.0","1.0","125.0","97.0","240.0"
"17108960","f","Yonge-St.Clair","M4V 1B9","Guest suite","4.0","1.0","0.0","110.0","85.0","0.0"
"17157568","f","Yonge-St.Clair","M4V 2B8","Apartment","2.0","1.0","1.0","30.0","80.0","0.0"
"17979283","f","Casa Loma","M4V 1J7","Apartment","3.0","1.0","0.0","76.0","94.0","0.0"
"18312948","f","Annex","M4V 2H3","Apartment","2.0","1.0","0.0","85.0","98.0","0.0"
"18371972","f","Casa Loma","M4V 2T4","Apartment","1.0","1.0","1.0","274.0","null","87.0"
"18505868","f","Yonge-St.Clair","M4V 1J5","House","10.0","3.5","4.0","1286.0","null","83.0"
"18507023","f","Yonge-St.Clair","M4V 1Z1","Townhouse","6.0","3.5","4.0","1000.0","null","83.0"
"18581214","f","Casa Loma","M4V 1C6","House","6.0","2.5","3.0","251.0","100.0","133.0"
"19532125","f","Yonge-St.Clair","M4V 1B9","Guest suite","4.0","1.0","0.0","110.0","90.0","0.0"
"19532314","f","Yonge-St.Clair","M4V 1B9","Guest suite","8.0","2.0","0.0","209.0","80.0","0.0"
"19561433","t","Yonge-St.Clair","M4V 1N3","Apartment","2.0","1.0","1.0","50.0","100.0","75.0"
"19607438","t","Yonge-St.Clair","M4V 1J4","Guest suite","4.0","1.0","1.0","99.0","96.0","113.0"
"19712898","f","Yonge-St.Clair","M4V 1N5","Condominium","3.0","1.0","1.0","95.0","93.0","9.0"
"19933681","t","Casa Loma","M4V 3E1","Condominium","2.0","1.0","1.0","87.0","99.0","0.0"
"20033819","t","Casa Loma","M4V 1H3","Apartment","3.0","1.0","1.0","147.0","100.0","90.0"
"22807247","f","Casa Loma","M4V 2H3","Apartment","2.0","1.0","1.0","38.0","100.0","16.0"
"24091343","f","Yonge-St.Clair","M4V 1E5","House","2.0","2.0","1.0","30.0","91.0","69.0"
"24755292","t","Yonge-St.Clair","M4V 2E7","Apartment","2.0","1.0","1.0","45.0","100.0","204.0"
"25010978","f","Yonge-St.Clair","M4V 1E5","House","2.0","2.5","1.0","49.0","93.0","51.0"
"25032935","f","Casa Loma","M4V 2H3","Apartment","2.0","1.0","1.0","61.0","87.0","0.0"
"25067022","f","Yonge-St.Clair","M4V 1E5","House","2.0","2.0","1.0","49.0","90.0","31.0"
